transaction_id,customer_id,amount,payment_method,payment_status,failure_reason,attempt_count,checkout_abandoned,checkout_duration_seconds,previous_transactions,previous_successful_transactions,previous_success_rate,is_subscription,days_overdue,recovery_attempts,recovery_action,recovery_success,recovered_amount
TX00249,C1102,15196.34,WALLET,success,none,0,0,181,14,4,0.29,1,0,0,none,1,15196.34
TX00250,C0316,18184.02,CARD,failed,technical_error,4,0,210,15,3,0.2,0,0,1,payment_link,1,18184.02
TX00251,C1361,42112.35,WALLET,failed,insufficient_funds,3,0,352,14,13,0.93,0,0,2,send_reminder,1,42112.35
TX00252,C0823,24054.69,CARD,abandoned,checkout_dropoff,2,1,308,16,7,0.44,1,0,2,send_reminder,1,24054.69
TX00253,C0819,29692.91,CARD,failed,timeout,0,0,482,7,7,1.0,1,7,1,retry_payment,1,29692.91
TX00254,C2046,7131.12,NETBANKING,success,none,0,0,167,14,12,0.86,1,0,0,none,1,7131.12
TX00255,C2450,24065.89,WALLET,success,none,0,0,438,18,1,0.06,1,3,0,none,1,24065.89
TX00256,C2200,29772.23,UPI,success,none,0,0,264,12,2,0.17,0,0,0,none,1,29772.23
TX00257,C2307,49183.69,WALLET,abandoned,checkout_dropoff,2,1,450,4,0,0.0,0,0,2,send_reminder,1,49183.69
TX00258,C2125,27988.07,CARD,success,none,0,0,410,15,4,0.27,1,30,0,none,1,27988.07
TX00259,C1978,5406.56,WALLET,abandoned,checkout_dropoff,0,1,128,5,2,0.4,1,0,1,payment_link,0,0.0
TX00260,C1951,5061.63,WALLET,success,none,0,0,317,2,2,1.0,0,0,0,none,1,5061.63
TX00261,C0093,42489.16,UPI,failed,bank_error,1,0,538,6,4,0.67,0,0,1,payment_link,1,42489.16
TX00262,C1893,11746.41,WALLET,success,none,0,0,200,14,6,0.43,0,0,0,none,1,11746.41
TX00263,C0809,22588.84,WALLET,success,none,0,0,229,7,4,0.57,0,0,0,none,1,22588.84
TX00264,C2365,5267.25,CARD,success,none,0,0,211,15,3,0.2,1,3,0,none,1,5267.25
TX00265,C2005,26480.21,NETBANKING,success,none,0,0,411,19,3,0.16,1,0,0,none,1,26480.21
TX00266,C1876,30944.66,NETBANKING,abandoned,checkout_dropoff,4,1,96,5,2,0.4,0,0,0,payment_link,1,30944.66
TX00267,C1530,34733.14,WALLET,success,none,0,0,151,19,12,0.63,1,0,0,none,1,34733.14
TX00268,C2202,34732.96,CARD,success,none,0,0,511,10,2,0.2,0,0,0,none,1,34732.96
TX00269,C1289,42130.86,UPI,failed,network_error,3,0,149,7,6,0.86,1,0,1,retry_payment,0,0.0
TX00270,C1703,35565.09,WALLET,success,none,0,0,94,19,0,0.0,0,0,0,none,1,35565.09
TX00271,C1197,1828.22,CARD,success,none,0,0,182,15,15,1.0,0,0,0,none,1,1828.22
TX00272,C2346,5887.49,NETBANKING,success,none,0,0,52,15,6,0.4,1,0,0,none,1,5887.49
TX00273,C1014,15025.9,UPI,success,none,0,0,366,3,3,1.0,0,0,0,none,1,15025.9
TX00274,C0971,10651.93,NETBANKING,failed,timeout,3,0,179,20,4,0.2,0,0,0,retry_payment,0,0.0
TX00275,C0244,28589.7,NETBANKING,success,none,0,0,182,11,11,1.0,1,0,0,none,1,28589.7
TX00276,C1096,47629.39,UPI,success,none,0,0,431,2,1,0.5,0,0,0,none,1,47629.39
TX00277,C0544,12633.93,NETBANKING,failed,technical_error,3,0,155,19,8,0.42,1,0,0,payment_link,1,12633.93
TX00278,C1651,25877.55,NETBANKING,failed,insufficient_funds,3,0,509,11,9,0.82,0,0,2,send_reminder,0,0.0
TX00279,C0382,36600.41,WALLET,success,none,0,0,376,3,3,1.0,0,0,0,none,1,36600.41
TX00280,C1760,41277.41,WALLET,success,none,0,0,300,11,8,0.73,0,0,0,none,1,41277.41
TX00281,C2319,42650.64,NETBANKING,failed,network_error,0,0,111,15,0,0.0,0,0,0,retry_payment,0,0.0
TX00282,C1808,22934.6,WALLET,success,none,0,0,145,10,2,0.2,1,0,0,none,1,22934.6
TX00283,C1477,12669.39,NETBANKING,failed,bank_error,0,0,415,10,3,0.3,1,3,0,payment_link,0,0.0
TX00284,C0875,23944.97,CARD,success,none,0,0,541,15,0,0.0,0,0,0,none,1,23944.97
TX00285,C1408,40892.03,WALLET,failed,technical_error,0,0,244,13,1,0.08,0,0,1,payment_link,1,40892.03
TX00286,C1226,7029.04,CARD,success,none,0,0,156,3,0,0.0,0,0,0,none,1,7029.04
TX00287,C1803,17689.15,CARD,success,none,0,0,165,14,9,0.64,1,15,0,none,1,17689.15
TX00288,C0356,44850.33,CARD,failed,timeout,3,0,369,14,5,0.36,0,0,0,retry_payment,0,0.0
TX00289,C1135,32302.1,CARD,success,none,0,0,301,1,1,1.0,0,0,0,none,1,32302.1
TX00290,C2121,30424.96,CARD,failed,insufficient_funds,0,0,255,16,12,0.75,0,0,2,send_reminder,1,30424.96
TX00291,C2433,3736.4,UPI,abandoned,checkout_dropoff,2,1,145,13,13,1.0,1,0,0,payment_link,0,0.0
TX00292,C0069,29450.7,UPI,success,none,0,0,50,2,1,0.5,1,1,0,none,1,29450.7
TX00293,C2053,38402.08,WALLET,failed,network_error,4,0,560,20,4,0.2,1,0,0,retry_payment,0,0.0
TX00294,C2095,46062.06,CARD,success,none,0,0,410,19,2,0.11,1,3,0,none,1,46062.06
TX00295,C0978,3083.72,UPI,abandoned,checkout_dropoff,0,1,474,20,19,0.95,0,0,2,send_reminder,0,0.0
TX00296,C0720,6148.26,CARD,failed,bank_error,3,0,365,17,16,0.94,1,0,1,payment_link,1,6148.26
TX00297,C0484,38617.23,UPI,success,none,0,0,449,9,8,0.89,0,0,0,none,1,38617.23
TX00298,C1078,35673.7,UPI,success,none,0,0,533,12,0,0.0,1,15,0,none,1,35673.7
TX00299,C0684,18510.85,NETBANKING,failed,timeout,0,0,243,17,0,0.0,0,0,0,retry_payment,0,0.0
TX00300,C1002,2489.88,NETBANKING,success,none,0,0,163,6,6,1.0,0,0,0,none,1,2489.88
TX00301,C2265,40195.15,WALLET,success,none,0,0,264,14,14,1.0,1,0,0,none,1,40195.15
TX00302,C0320,28662.49,UPI,success,none,0,0,63,6,1,0.17,0,0,0,none,1,28662.49
TX00303,C1643,3632.54,WALLET,failed,insufficient_funds,2,0,98,18,14,0.78,0,0,1,send_reminder,1,3632.54
TX00304,C2310,39268.46,CARD,success,none,0,0,515,7,3,0.43,0,0,0,none,1,39268.46
TX00305,C0027,46633.4,UPI,success,none,0,0,364,1,1,1.0,0,0,0,none,1,46633.4
TX00306,C1542,42480.5,NETBANKING,success,none,0,0,552,8,6,0.75,1,30,0,none,1,42480.5
TX00307,C0584,35640.29,UPI,success,none,0,0,247,17,13,0.76,1,0,0,none,1,35640.29
TX00308,C0348,29122.38,CARD,success,none,0,0,413,3,0,0.0,1,3,0,none,1,29122.38
TX00309,C0536,11991.23,NETBANKING,failed,technical_error,2,0,335,15,8,0.53,0,0,0,payment_link,1,11991.23
TX00310,C0558,39040.86,UPI,success,none,0,0,178,15,14,0.93,1,0,0,none,1,39040.86
TX00311,C2196,18042.71,CARD,success,none,0,0,484,9,1,0.11,0,0,0,none,1,18042.71
TX00312,C0646,40418.33,NETBANKING,failed,timeout,0,0,230,11,2,0.18,0,0,1,retry_payment,0,0.0
TX00313,C1624,25770.29,NETBANKING,success,none,0,0,188,1,1,1.0,1,1,0,none,1,25770.29
TX00314,C2254,12642.66,WALLET,success,none,0,0,153,4,0,0.0,0,0,0,none,1,12642.66
TX00315,C0911,6709.62,WALLET,success,none,0,0,96,19,18,0.95,1,15,0,none,1,6709.62
TX00316,C0308,1285.65,UPI,success,none,0,0,464,5,0,0.0,1,0,0,none,1,1285.65
TX00317,C1889,2721.76,WALLET,failed,technical_error,3,0,40,13,10,0.77,1,0,0,payment_link,1,2721.76
TX00318,C1127,14136.76,CARD,success,none,0,0,261,10,7,0.7,1,15,0,none,1,14136.76
TX00319,C1963,3236.76,NETBANKING,success,none,0,0,439,7,3,0.43,0,0,0,none,1,3236.76
TX00320,C1567,39139.41,NETBANKING,success,none,0,0,506,12,9,0.75,1,0,0,none,1,39139.41
TX00321,C0737,1497.94,CARD,success,none,0,0,297,2,1,0.5,1,7,0,none,1,1497.94
TX00322,C0954,48704.2,UPI,success,none,0,0,256,9,8,0.89,0,0,0,none,1,48704.2
TX00323,C0899,28869.47,WALLET,success,none,0,0,187,6,1,0.17,1,7,0,none,1,28869.47
TX00324,C1470,45716.2,UPI,failed,insufficient_funds,4,0,587,5,4,0.8,0,0,1,send_reminder,0,0.0
TX00325,C2221,15590.84,WALLET,success,none,0,0,67,8,3,0.38,0,0,0,none,1,15590.84
TX00326,C2157,24003.85,NETBANKING,abandoned,checkout_dropoff,1,1,143,11,11,1.0,0,0,0,send_reminder,1,24003.85
TX00327,C2403,35293.88,CARD,failed,timeout,2,0,84,12,11,0.92,1,1,1,retry_payment,0,0.0
TX00328,C1237,16265.64,CARD,failed,technical_error,3,0,334,6,5,0.83,1,0,0,payment_link,1,16265.64
TX00329,C1550,15479.8,NETBANKING,success,none,0,0,11,19,12,0.63,0,0,0,none,1,15479.8
TX00330,C0746,30198.96,CARD,success,none,0,0,116,16,4,0.25,1,3,0,none,1,30198.96
TX00331,C0975,17471.14,NETBANKING,success,none,0,0,100,11,7,0.64,0,0,0,none,1,17471.14
TX00332,C1087,10642.28,UPI,success,none,0,0,120,1,0,0.0,1,0,0,none,1,10642.28
TX00333,C1719,48461.27,WALLET,success,none,0,0,397,12,8,0.67,1,0,0,none,1,48461.27
TX00334,C1964,39478.75,CARD,success,none,0,0,85,2,1,0.5,0,0,0,none,1,39478.75
TX00335,C1306,13204.16,UPI,success,none,0,0,184,13,2,0.15,0,0,0,none,1,13204.16
TX00336,C2241,47103.34,UPI,success,none,0,0,504,1,1,1.0,0,0,0,none,1,47103.34
TX00337,C2488,44509.71,CARD,success,none,0,0,349,7,3,0.43,1,3,0,none,1,44509.71
TX00338,C2213,13410.19,NETBANKING,success,none,0,0,108,2,1,0.5,1,0,0,none,1,13410.19
TX00339,C1478,390.02,UPI,success,none,0,0,501,7,1,0.14,0,0,0,none,1,390.02
TX00340,C0848,8707.44,NETBANKING,abandoned,checkout_dropoff,3,1,128,10,6,0.6,1,0,2,send_reminder,1,8707.44
TX00341,C1588,9407.08,WALLET,success,none,0,0,466,2,1,0.5,1,0,0,none,1,9407.08
TX00342,C0927,41886.52,UPI,success,none,0,0,109,3,2,0.67,1,30,0,none,1,41886.52
TX00343,C2416,11530.14,UPI,failed,timeout,3,0,558,16,7,0.44,1,0,1,retry_payment,0,0.0
TX00344,C0143,25204.65,CARD,success,none,0,0,469,6,1,0.17,0,0,0,none,1,25204.65
TX00345,C0790,6484.06,WALLET,success,none,0,0,455,7,2,0.29,1,0,0,none,1,6484.06
TX00346,C0275,4533.97,WALLET,success,none,0,0,292,17,14,0.82,0,0,0,none,1,4533.97
TX00347,C2407,26223.59,WALLET,success,none,0,0,163,5,4,0.8,0,0,0,none,1,26223.59
TX00348,C0433,28221.65,UPI,failed,timeout,2,0,430,9,6,0.67,1,1,1,retry_payment,0,0.0
TX00349,C0154,8775.55,WALLET,success,none,0,0,421,2,1,0.5,1,3,0,none,1,8775.55
TX00350,C0202,37338.34,NETBANKING,failed,network_error,2,0,320,10,4,0.4,1,15,2,retry_payment,0,0.0
TX00351,C0403,48630.33,CARD,success,none,0,0,463,11,4,0.36,1,1,0,none,1,48630.33
TX00352,C0366,9559.2,CARD,abandoned,checkout_dropoff,3,1,506,17,11,0.65,0,0,2,payment_link,1,9559.2
TX00353,C2076,20288.58,UPI,success,none,0,0,215,2,0,0.0,0,0,0,none,1,20288.58
TX00354,C1870,2717.85,NETBANKING,failed,insufficient_funds,2,0,485,17,12,0.71,0,0,0,send_reminder,0,0.0
TX00355,C1526,24541.58,WALLET,success,none,0,0,495,19,17,0.89,1,0,0,none,1,24541.58
TX00356,C1060,37498.26,UPI,success,none,0,0,405,2,0,0.0,0,0,0,none,1,37498.26
TX00357,C0907,32439.52,CARD,success,none,0,0,429,17,0,0.0,0,0,0,none,1,32439.52
TX00358,C1942,45593.47,CARD,success,none,0,0,18,8,4,0.5,1,3,0,none,1,45593.47
TX00359,C1128,21305.58,WALLET,failed,technical_error,2,0,233,15,9,0.6,1,1,2,payment_link,1,21305.58
TX00360,C1533,28160.56,NETBANKING,success,none,0,0,120,16,2,0.12,1,30,0,none,1,28160.56
TX00361,C1332,43102.28,NETBANKING,failed,insufficient_funds,1,0,163,17,7,0.41,0,0,2,send_reminder,0,0.0
TX00362,C1656,33094.41,CARD,failed,technical_error,2,0,275,14,6,0.43,1,3,2,payment_link,0,0.0
TX00363,C0778,17289.72,CARD,failed,technical_error,2,0,529,10,2,0.2,0,0,1,payment_link,1,17289.72
TX00364,C0525,37097.76,CARD,abandoned,checkout_dropoff,2,1,101,8,5,0.62,0,0,1,send_reminder,1,37097.76
TX00365,C1523,13175.85,NETBANKING,success,none,0,0,130,16,1,0.06,0,0,0,none,1,13175.85
TX00366,C1935,44493.42,UPI,failed,technical_error,4,0,315,14,0,0.0,0,0,0,payment_link,1,44493.42
TX00367,C1404,20577.75,WALLET,success,none,0,0,194,3,3,1.0,1,1,0,none,1,20577.75
TX00368,C0725,15808.02,UPI,success,none,0,0,290,7,2,0.29,0,0,0,none,1,15808.02
TX00369,C2006,39303.5,UPI,success,none,0,0,454,14,6,0.43,1,30,0,none,1,39303.5
TX00370,C1571,432.52,CARD,failed,network_error,2,0,553,7,0,0.0,0,0,2,retry_payment,0,0.0
TX00371,C1020,11468.03,NETBANKING,success,none,0,0,115,13,8,0.62,1,0,0,none,1,11468.03
TX00372,C0188,15050.47,NETBANKING,success,none,0,0,542,20,16,0.8,1,0,0,none,1,15050.47
TX00373,C0549,17268.1,WALLET,success,none,0,0,202,6,6,1.0,1,0,0,none,1,17268.1
TX00374,C0919,36413.01,CARD,success,none,0,0,32,19,16,0.84,0,0,0,none,1,36413.01
TX00375,C0505,18456.25,UPI,success,none,0,0,271,18,1,0.06,0,0,0,none,1,18456.25
TX00376,C0443,32747.67,UPI,success,none,0,0,128,14,7,0.5,1,0,0,none,1,32747.67
TX00377,C1036,23824.94,CARD,success,none,0,0,19,10,6,0.6,0,0,0,none,1,23824.94
TX00378,C2132,13644.86,CARD,success,none,0,0,117,17,3,0.18,1,0,0,none,1,13644.86
TX00379,C0436,24987.41,CARD,failed,timeout,1,0,376,14,4,0.29,0,0,1,retry_payment,1,24987.41
TX00380,C0851,34472.55,WALLET,success,none,0,0,12,1,0,0.0,0,0,0,none,1,34472.55
TX00381,C2352,33517.29,CARD,abandoned,checkout_dropoff,4,1,86,4,2,0.5,0,0,1,send_reminder,0,0.0
TX00382,C1082,23321.01,UPI,failed,network_error,2,0,378,11,6,0.55,0,0,0,retry_payment,0,0.0
TX00383,C0188,681.68,CARD,failed,bank_error,2,0,376,15,8,0.53,0,0,1,payment_link,0,0.0
TX00384,C0750,5868.83,WALLET,abandoned,checkout_dropoff,2,1,404,16,13,0.81,0,0,2,payment_link,1,5868.83
TX00385,C0241,49082.14,CARD,success,none,0,0,504,19,14,0.74,0,0,0,none,1,49082.14
TX00386,C1556,39002.38,UPI,failed,bank_error,3,0,509,4,3,0.75,1,0,1,payment_link,1,39002.38
TX00387,C0051,35287.5,CARD,abandoned,checkout_dropoff,2,1,541,17,3,0.18,1,3,2,payment_link,0,0.0
TX00388,C1577,7602.99,UPI,success,none,0,0,170,17,15,0.88,1,15,0,none,1,7602.99
TX00389,C0307,37621.21,NETBANKING,success,none,0,0,294,2,2,1.0,0,0,0,none,1,37621.21
TX00390,C2255,32237.2,WALLET,failed,network_error,3,0,464,19,14,0.74,0,0,1,retry_payment,0,0.0
TX00391,C1832,15939.86,WALLET,failed,network_error,0,0,423,14,0,0.0,0,0,2,retry_payment,0,0.0
TX00392,C1248,44527.52,CARD,failed,technical_error,2,0,382,2,0,0.0,1,0,2,payment_link,0,0.0
TX00393,C1938,35889.57,NETBANKING,failed,network_error,0,0,237,1,1,1.0,1,7,1,retry_payment,0,0.0
TX00394,C2244,26194.86,UPI,success,none,0,0,178,16,4,0.25,1,0,0,none,1,26194.86
TX00395,C0803,9539.66,WALLET,success,none,0,0,205,11,1,0.09,1,0,0,none,1,9539.66
TX00396,C2412,6336.32,WALLET,success,none,0,0,526,5,3,0.6,0,0,0,none,1,6336.32
TX00397,C2173,36863.45,WALLET,failed,technical_error,4,0,191,19,5,0.26,0,0,2,payment_link,1,36863.45
TX00398,C2460,30386.81,NETBANKING,success,none,0,0,403,14,9,0.64,0,0,0,none,1,30386.81
TX00399,C1121,20013.93,NETBANKING,abandoned,checkout_dropoff,3,1,146,5,3,0.6,1,7,2,send_reminder,0,0.0
TX00400,C0891,10204.28,NETBANKING,failed,bank_error,1,0,525,18,10,0.56,0,0,2,payment_link,0,0.0
TX00401,C1968,29223.75,WALLET,failed,timeout,2,0,442,1,0,0.0,0,0,1,retry_payment,0,0.0
TX00402,C0596,2842.64,UPI,success,none,0,0,174,10,10,1.0,1,0,0,none,1,2842.64
TX00403,C0255,34591.62,NETBANKING,success,none,0,0,564,2,1,0.5,1,0,0,none,1,34591.62
TX00404,C2302,43269.11,WALLET,success,none,0,0,304,2,1,0.5,1,0,0,none,1,43269.11
TX00405,C1281,48298.49,UPI,success,none,0,0,267,7,7,1.0,0,0,0,none,1,48298.49
TX00406,C1507,37804.36,CARD,failed,bank_error,2,0,469,6,5,0.83,0,0,0,payment_link,1,37804.36
TX00407,C2105,6143.82,UPI,success,none,0,0,579,9,2,0.22,0,0,0,none,1,6143.82
TX00408,C2393,42331.51,UPI,success,none,0,0,168,2,0,0.0,1,1,0,none,1,42331.51
TX00409,C1234,24629.44,NETBANKING,success,none,0,0,335,17,7,0.41,0,0,0,none,1,24629.44
TX00410,C2133,3595.19,CARD,success,none,0,0,559,13,1,0.08,1,0,0,none,1,3595.19
TX00411,C0874,33234.06,NETBANKING,success,none,0,0,233,20,16,0.8,1,30,0,none,1,33234.06
TX00412,C0037,5913.15,NETBANKING,success,none,0,0,259,2,2,1.0,1,0,0,none,1,5913.15
TX00413,C0465,19416.62,NETBANKING,success,none,0,0,539,12,8,0.67,1,0,0,none,1,19416.62
TX00414,C1215,44934.42,CARD,success,none,0,0,94,4,1,0.25,0,0,0,none,1,44934.42
TX00415,C0269,10696.92,CARD,failed,technical_error,0,0,220,18,13,0.72,0,0,0,payment_link,0,0.0
TX00416,C0098,23069.42,NETBANKING,success,none,0,0,85,2,0,0.0,1,1,0,none,1,23069.42
TX00417,C2356,41116.64,NETBANKING,success,none,0,0,471,13,6,0.46,1,0,0,none,1,41116.64
TX00418,C0485,26834.75,UPI,failed,timeout,0,0,84,12,8,0.67,0,0,2,retry_payment,1,26834.75
TX00419,C1235,30406.98,NETBANKING,failed,technical_error,3,0,414,1,1,1.0,0,0,0,payment_link,1,30406.98
TX00420,C1602,39879.17,NETBANKING,abandoned,checkout_dropoff,1,1,315,12,0,0.0,0,0,2,payment_link,1,39879.17
TX00421,C2444,19825.27,UPI,success,none,0,0,362,7,6,0.86,0,0,0,none,1,19825.27
TX00422,C0660,9362.84,NETBANKING,success,none,0,0,195,19,1,0.05,1,1,0,none,1,9362.84
TX00423,C0300,14674.5,UPI,success,none,0,0,212,19,15,0.79,1,0,0,none,1,14674.5
TX00424,C0961,5182.24,UPI,abandoned,checkout_dropoff,2,1,507,15,10,0.67,1,3,1,payment_link,1,5182.24
TX00425,C1296,47941.21,CARD,success,none,0,0,262,8,6,0.75,1,7,0,none,1,47941.21
TX00426,C0551,34043.09,NETBANKING,failed,technical_error,3,0,377,10,7,0.7,0,0,2,payment_link,1,34043.09
TX00427,C0336,42121.29,CARD,failed,bank_error,2,0,88,3,0,0.0,0,0,2,payment_link,0,0.0
TX00428,C1660,38506.17,CARD,abandoned,checkout_dropoff,4,1,276,18,17,0.94,1,3,0,payment_link,1,38506.17
TX00429,C2416,36714.7,NETBANKING,success,none,0,0,523,17,2,0.12,1,0,0,none,1,36714.7
TX00430,C0044,33201.39,CARD,failed,bank_error,3,0,173,6,4,0.67,0,0,1,payment_link,0,0.0
TX00431,C1470,2212.91,WALLET,success,none,0,0,280,12,3,0.25,0,0,0,none,1,2212.91
TX00432,C0847,25990.68,NETBANKING,success,none,0,0,475,2,0,0.0,1,0,0,none,1,25990.68
TX00433,C2136,31751.64,NETBANKING,failed,insufficient_funds,4,0,567,19,5,0.26,1,3,2,send_reminder,1,31751.64
TX00434,C0319,25929.81,WALLET,abandoned,checkout_dropoff,1,1,538,13,5,0.38,1,0,0,send_reminder,0,0.0
TX00435,C2056,44125.31,WALLET,success,none,0,0,88,17,8,0.47,0,0,0,none,1,44125.31
TX00436,C0616,9507.9,NETBANKING,success,none,0,0,131,8,6,0.75,1,3,0,none,1,9507.9
TX00437,C1973,33826.43,WALLET,success,none,0,0,175,14,0,0.0,0,0,0,none,1,33826.43
TX00438,C0177,6568.68,CARD,success,none,0,0,534,2,2,1.0,0,0,0,none,1,6568.68
TX00439,C0230,8483.8,CARD,success,none,0,0,425,20,18,0.9,0,0,0,none,1,8483.8
TX00440,C1162,47373.24,CARD,success,none,0,0,492,16,5,0.31,0,0,0,none,1,47373.24
TX00441,C1683,30121.77,CARD,success,none,0,0,533,9,2,0.22,1,15,0,none,1,30121.77
TX00442,C2444,29611.68,CARD,success,none,0,0,145,4,0,0.0,0,0,0,none,1,29611.68
TX00443,C2142,43007.67,WALLET,failed,timeout,0,0,191,16,1,0.06,0,0,2,retry_payment,1,43007.67
TX00444,C0534,45118.84,UPI,failed,technical_error,4,0,440,12,0,0.0,1,0,1,payment_link,0,0.0
TX00445,C1436,29534.59,UPI,success,none,0,0,270,16,7,0.44,0,0,0,none,1,29534.59
TX00446,C1161,29994.96,WALLET,success,none,0,0,15,1,0,0.0,0,0,0,none,1,29994.96
TX00447,C1537,32796.4,NETBANKING,success,none,0,0,119,5,3,0.6,1,0,0,none,1,32796.4
TX00448,C2196,21293.37,NETBANKING,success,none,0,0,416,7,6,0.86,1,0,0,none,1,21293.37
TX00449,C2291,27834.59,NETBANKING,abandoned,checkout_dropoff,4,1,362,13,11,0.85,0,0,1,payment_link,0,0.0
TX00450,C0663,5193.88,WALLET,failed,timeout,4,0,63,6,3,0.5,0,0,0,retry_payment,0,0.0
TX00451,C0596,23689.1,WALLET,success,none,0,0,279,8,5,0.62,0,0,0,none,1,23689.1
TX00452,C2495,2080.22,WALLET,abandoned,checkout_dropoff,3,1,543,10,9,0.9,0,0,1,payment_link,1,2080.22
TX00453,C0044,10245.02,NETBANKING,success,none,0,0,532,17,7,0.41,0,0,0,none,1,10245.02
TX00454,C0148,18115.05,UPI,abandoned,checkout_dropoff,0,1,292,13,5,0.38,1,0,2,payment_link,0,0.0
TX00455,C0282,45975.04,NETBANKING,failed,timeout,4,0,366,12,4,0.33,0,0,2,retry_payment,0,0.0
TX00456,C0797,22847.0,WALLET,success,none,0,0,277,6,3,0.5,0,0,0,none,1,22847.0
TX00457,C2289,3804.82,NETBANKING,success,none,0,0,129,17,8,0.47,1,3,0,none,1,3804.82
TX00458,C1545,28245.8,CARD,failed,technical_error,3,0,38,16,3,0.19,1,0,0,payment_link,0,0.0
TX00459,C0942,40048.04,WALLET,abandoned,checkout_dropoff,4,1,558,1,1,1.0,0,0,2,send_reminder,1,40048.04
TX00460,C1401,3986.24,CARD,success,none,0,0,372,7,4,0.57,0,0,0,none,1,3986.24
TX00461,C0779,25050.17,CARD,success,none,0,0,257,9,3,0.33,0,0,0,none,1,25050.17
TX00462,C0831,41780.04,NETBANKING,success,none,0,0,119,4,0,0.0,1,1,0,none,1,41780.04
TX00463,C2218,47908.06,WALLET,success,none,0,0,332,16,8,0.5,1,0,0,none,1,47908.06
TX00464,C2094,14157.28,CARD,failed,bank_error,0,0,548,14,7,0.5,0,0,1,payment_link,0,0.0
TX00465,C0716,22968.36,UPI,failed,technical_error,2,0,18,1,0,0.0,1,1,2,payment_link,1,22968.36
TX00466,C1064,9520.19,NETBANKING,success,none,0,0,492,20,10,0.5,1,0,0,none,1,9520.19
TX00467,C1737,10684.52,NETBANKING,success,none,0,0,420,9,7,0.78,0,0,0,none,1,10684.52
TX00468,C2341,6730.73,CARD,failed,insufficient_funds,1,0,578,14,13,0.93,1,0,2,send_reminder,0,0.0
TX00469,C0613,23754.75,UPI,success,none,0,0,521,5,5,1.0,1,7,0,none,1,23754.75
TX00470,C1229,12698.51,UPI,success,none,0,0,177,2,0,0.0,1,0,0,none,1,12698.51
TX00471,C0395,22602.77,NETBANKING,success,none,0,0,378,18,17,0.94,1,0,0,none,1,22602.77
TX00472,C1687,6237.63,CARD,success,none,0,0,561,6,6,1.0,1,0,0,none,1,6237.63
TX00473,C2091,24477.19,WALLET,failed,technical_error,4,0,303,15,4,0.27,0,0,1,payment_link,0,0.0
TX00474,C1728,31637.42,WALLET,failed,network_error,0,0,175,11,3,0.27,1,0,1,retry_payment,1,31637.42
TX00475,C2480,32303.29,NETBANKING,failed,insufficient_funds,4,0,543,15,13,0.87,0,0,0,send_reminder,1,32303.29
TX00476,C0513,36443.07,NETBANKING,abandoned,checkout_dropoff,0,1,225,6,3,0.5,0,0,1,payment_link,1,36443.07
TX00477,C2247,2880.51,WALLET,success,none,0,0,95,4,2,0.5,0,0,0,none,1,2880.51
TX00478,C0346,32810.67,WALLET,success,none,0,0,263,10,7,0.7,0,0,0,none,1,32810.67
TX00479,C0538,26431.77,CARD,success,none,0,0,375,11,7,0.64,1,30,0,none,1,26431.77
TX00480,C2215,46755.91,WALLET,success,none,0,0,562,6,4,0.67,1,1,0,none,1,46755.91
TX00481,C2311,21861.87,NETBANKING,abandoned,checkout_dropoff,3,1,562,8,1,0.12,1,0,1,send_reminder,1,21861.87
TX00482,C0044,204.6,CARD,success,none,0,0,490,18,0,0.0,1,30,0,none,1,204.6
TX00483,C1955,15120.6,WALLET,failed,timeout,1,0,17,18,11,0.61,0,0,2,retry_payment,1,15120.6
TX00484,C1791,19858.65,CARD,failed,technical_error,3,0,235,9,1,0.11,1,1,2,payment_link,0,0.0
TX00485,C1114,14376.91,NETBANKING,success,none,0,0,80,6,1,0.17,1,0,0,none,1,14376.91
TX00486,C1866,30962.92,NETBANKING,failed,technical_error,1,0,338,1,0,0.0,0,0,0,payment_link,0,0.0
TX00487,C0762,48622.16,NETBANKING,success,none,0,0,458,1,0,0.0,0,0,0,none,1,48622.16
TX00488,C0618,933.3,CARD,success,none,0,0,329,16,11,0.69,1,3,0,none,1,933.3
TX00489,C0130,16646.38,CARD,success,none,0,0,411,3,3,1.0,0,0,0,none,1,16646.38
TX00490,C0788,44805.81,NETBANKING,failed,network_error,0,0,264,13,12,0.92,1,0,0,retry_payment,0,0.0
TX00491,C1888,36819.07,UPI,success,none,0,0,223,16,12,0.75,1,30,0,none,1,36819.07
TX00492,C0650,31532.38,UPI,failed,timeout,4,0,135,9,7,0.78,1,0,0,retry_payment,0,0.0
TX00493,C0893,48669.05,CARD,success,none,0,0,342,1,0,0.0,1,1,0,none,1,48669.05
TX00494,C1622,39499.36,UPI,abandoned,checkout_dropoff,4,1,496,20,4,0.2,1,7,0,payment_link,1,39499.36
TX00495,C1387,46556.27,UPI,success,none,0,0,167,18,3,0.17,0,0,0,none,1,46556.27
TX00496,C1999,11787.2,NETBANKING,failed,technical_error,1,0,31,13,5,0.38,0,0,0,payment_link,1,11787.2
TX00497,C1988,35389.97,NETBANKING,success,none,0,0,511,7,2,0.29,1,0,0,none,1,35389.97
TX00498,C1919,13911.16,CARD,success,none,0,0,168,15,9,0.6,1,1,0,none,1,13911.16
TX00499,C1860,235.85,WALLET,failed,network_error,4,0,382,20,7,0.35,1,3,2,retry_payment,0,0.0
